gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Churn_Flag,ServiceCount,Churn_Label,Churn_Probability,Risk_Level,Recommended_Action,Revenue_At_Risk
Male,0,Yes,Yes,28,Yes,No,Fiber optic,0,1,1,0,1,1,One year,No,Bank transfer (automatic),100.35,2799.0,No,0,4,0,0.119523406,Low Risk,​​​​​​​✅ No Immediate Action,59.761703
Male,0,Yes,Yes,18,Yes,No,Fiber optic,0,0,0,1,0,1,Month-to-month,Yes,Electronic check,85.6,1601.5,No,0,2,0,0.2640788,Low Risk,​​​​​​​✅ No Immediate Action,132.0394
Female,0,No,No,2,No,No phone service,DSL,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,45.25,85.5,Yes,1,2,1,0.8382688,High Risk,​​​​​​​🔥 Call + 20% Discount,419.1344
Female,0,Yes,Yes,59,Yes,Yes,Fiber optic,0,1,1,0,1,1,One year,Yes,Electronic check,106.15,6256.2,No,0,4,0,0.46992487,Low Risk,​​​​​​​✅ No Immediate Action,234.96243
Male,0,Yes,Yes,22,Yes,No,DSL,0,0,0,1,0,0,Month-to-month,Yes,Electronic check,51.1,1232.9,No,0,1,0,0.26721367,Low Risk,​​​​​​​✅ No Immediate Action,133.60684
Female,0,No,No,1,Yes,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,19.9,19.9,No,0,0,0,0.6214473,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,310.72366
Female,1,Yes,No,72,Yes,Yes,No,0,0,0,0,0,0,Two year,Yes,Credit card (automatic),25.7,1937.4,No,0,0,0,0.003366208,Low Risk,​​​​​​​✅ No Immediate Action,1.6831039
Female,1,No,No,14,Yes,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,74.3,1096.25,Yes,1,0,1,0.8321937,High Risk,​​​​​​​🔥 Call + 20% Discount,416.09683
Male,0,Yes,No,50,Yes,Yes,Fiber optic,0,0,0,1,1,1,One year,No,Electronic check,99.4,5059.75,No,0,3,0,0.27121976,Low Risk,​​​​​​​✅ No Immediate Action,135.60988
Female,0,Yes,Yes,48,Yes,No,DSL,1,0,1,1,1,0,One year,No,Bank transfer (automatic),69.7,3023.65,No,0,4,0,0.023311013,Low Risk,​​​​​​​✅ No Immediate Action,11.655507
Female,0,Yes,Yes,49,Yes,Yes,Fiber optic,0,1,0,0,1,1,Month-to-month,Yes,Electronic check,98.35,4889.2,No,0,3,0,0.46556222,Low Risk,​​​​​​​✅ No Immediate Action,232.78111
Male,0,Yes,Yes,28,Yes,No,Fiber optic,0,0,1,0,1,0,Month-to-month,No,Electronic check,85.45,2289.9,No,0,2,0,0.20160648,Low Risk,​​​​​​​✅ No Immediate Action,100.80324
Male,1,No,No,68,Yes,Yes,Fiber optic,0,1,1,0,0,1,Month-to-month,Yes,Electronic check,95.9,6503.2,No,0,3,0,0.16610807,Low Risk,​​​​​​​✅ No Immediate Action,83.05404
Male,0,No,No,13,Yes,Yes,Fiber optic,0,0,0,1,1,1,Month-to-month,No,Electronic check,100.75,1313.25,No,0,3,0,0.32385,Low Risk,​​​​​​​✅ No Immediate Action,161.925
Female,0,No,No,11,Yes,Yes,Fiber optic,0,0,1,0,1,0,Month-to-month,Yes,Electronic check,89.2,990.3,No,0,2,0,0.6522107,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,326.10535
Female,0,Yes,No,3,Yes,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),74.1,228.0,Yes,1,0,1,0.9231735,High Risk,​​​​​​​🔥 Call + 20% Discount,461.58673
Male,1,Yes,No,57,Yes,Yes,Fiber optic,0,0,1,0,1,1,Month-to-month,No,Electronic check,100.6,5746.15,Yes,1,3,1,0.70652246,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,353.26123
Male,0,No,No,3,Yes,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,No,Mailed check,75.0,209.1,Yes,1,0,1,0.7022152,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,351.1076
Male,0,Yes,No,72,Yes,Yes,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),25.75,1864.2,No,0,0,0,0.0021394803,Low Risk,​​​​​​​✅ No Immediate Action,1.0697402
Male,0,Yes,Yes,70,Yes,Yes,DSL,0,1,1,1,1,1,Two year,Yes,Electronic check,84.1,5979.7,No,0,5,0,0.023825645,Low Risk,​​​​​​​✅ No Immediate Action,11.912823
Female,0,Yes,Yes,49,Yes,Yes,DSL,0,1,0,1,1,1,Two year,No,Bank transfer (automatic),79.3,3902.45,No,0,4,0,0.0049713417,Low Risk,​​​​​​​✅ No Immediate Action,2.4856708
Female,1,Yes,No,67,Yes,Yes,Fiber optic,1,0,1,0,1,1,One year,Yes,Credit card (automatic),107.05,7142.5,No,0,4,0,0.11099016,Low Risk,​​​​​​​✅ No Immediate Action,55.49508
Male,0,No,No,46,Yes,No,No,0,0,0,0,0,0,Two year,No,Bank transfer (automatic),20.05,902.0,No,0,0,0,0.006940827,Low Risk,​​​​​​​✅ No Immediate Action,3.4704134
Female,1,No,No,64,Yes,No,DSL,1,1,0,1,1,0,Two year,Yes,Credit card (automatic),70.2,4481.0,Yes,1,4,1,0.4994784,Low Risk,​​​​​​​✅ No Immediate Action,249.7392
Female,0,Yes,No,37,Yes,No,No,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),19.5,805.2,No,0,0,0,0.068542816,Low Risk,​​​​​​​✅ No Immediate Action,34.271408
Female,1,No,No,2,Yes,No,Fiber optic,0,0,0,0,0,0,Month-to-month,No,Electronic check,70.75,154.85,Yes,1,0,1,0.66163737,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,330.8187
Female,1,Yes,No,13,No,No phone service,DSL,0,0,0,0,1,1,Month-to-month,No,Electronic check,45.3,528.45,No,0,2,0,0.4563414,Low Risk,​​​​​​​✅ No Immediate Action,228.1707
Female,0,Yes,No,72,Yes,Yes,Fiber optic,1,1,1,1,1,1,Two year,No,Electronic check,115.15,8349.7,No,0,6,0,0.014974513,Low Risk,​​​​​​​✅ No Immediate Action,7.4872565
Male,0,Yes,Yes,68,Yes,No,DSL,0,0,1,1,1,1,Two year,Yes,Bank transfer (automatic),72.95,4953.25,No,0,4,0,0.04034124,Low Risk,​​​​​​​✅ No Immediate Action,20.17062
Male,0,Yes,Yes,15,Yes,No,No,0,0,0,0,0,0,One year,No,Mailed check,19.65,332.65,No,0,0,0,0.031825915,Low Risk,​​​​​​​✅ No Immediate Action,15.912957
Female,0,No,No,24,Yes,No,No,0,0,0,0,0,0,Two year,Yes,Bank transfer (automatic),19.55,470.2,No,0,0,0,0.019380301,Low Risk,​​​​​​​✅ No Immediate Action,9.69015
Female,0,No,No,24,Yes,Yes,Fiber optic,0,0,0,1,0,1,Month-to-month,Yes,Electronic check,89.55,2259.35,No,0,2,0,0.60852945,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,304.2647
Male,0,No,No,27,Yes,No,DSL,1,0,0,0,0,0,Month-to-month,No,Mailed check,50.35,1411.35,No,0,1,0,0.053176045,Low Risk,​​​​​​​✅ No Immediate Action,26.588022
Male,0,No,No,12,Yes,No,DSL,0,0,0,1,0,0,Month-to-month,No,Bank transfer (automatic),50.25,593.75,Yes,1,1,1,0.29719675,Low Risk,​​​​​​​✅ No Immediate Action,148.59837
Female,0,Yes,Yes,71,Yes,No,DSL,1,1,1,1,1,1,Two year,No,Credit card (automatic),87.25,6328.7,No,0,6,0,0.002657656,Low Risk,​​​​​​​✅ No Immediate Action,1.3288281
Male,0,Yes,Yes,67,Yes,No,No,0,0,0,0,0,0,Two year,Yes,Mailed check,20.8,1411.9,No,0,0,0,0.0046248115,Low Risk,​​​​​​​✅ No Immediate Action,2.3124058
Female,0,Yes,No,63,Yes,Yes,Fiber optic,0,1,1,1,1,1,Two year,Yes,Bank transfer (automatic),109.25,6841.4,No,0,5,0,0.04093534,Low Risk,​​​​​​​✅ No Immediate Action,20.46767
Male,0,No,No,1,Yes,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.35,20.35,No,0,0,0,0.595493,Low Risk,​​​​​​​✅ No Immediate Action,297.74652
Male,0,No,No,4,Yes,No,DSL,0,0,0,0,0,1,Month-to-month,Yes,Electronic check,55.9,238.5,No,0,1,0,0.59260994,Low Risk,​​​​​​​✅ No Immediate Action,296.30496
Female,1,No,No,40,Yes,No,Fiber optic,1,1,0,0,0,0,Month-to-month,Yes,Credit card (automatic),79.2,3233.85,Yes,1,2,1,0.7135175,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,356.75876
Female,0,No,No,12,Yes,No,Fiber optic,0,0,1,0,1,1,Month-to-month,Yes,Electronic check,96.0,1062.1,Yes,1,3,1,0.84904313,High Risk,​​​​​​​🔥 Call + 20% Discount,424.52158
Male,0,Yes,Yes,52,Yes,No,DSL,1,1,1,0,1,1,Two year,No,Electronic check,79.2,4016.3,No,0,5,0,0.0213067,Low Risk,​​​​​​​✅ No Immediate Action,10.65335
Male,0,No,No,10,Yes,Yes,No,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,24.0,226.55,No,0,0,0,0.12612168,Low Risk,​​​​​​​✅ No Immediate Action,63.06084
Male,0,No,No,68,Yes,Yes,Fiber optic,1,1,1,0,1,0,One year,No,Bank transfer (automatic),101.35,7110.75,No,0,4,0,0.07393133,Low Risk,​​​​​​​✅ No Immediate Action,36.965664
Female,0,No,No,54,Yes,Yes,Fiber optic,0,0,0,1,1,1,Month-to-month,Yes,Electronic check,100.1,5440.9,Yes,1,3,1,0.73718023,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,368.59012
Female,0,Yes,Yes,4,Yes,No,DSL,0,1,0,1,0,0,Month-to-month,No,Mailed check,56.5,235.1,Yes,1,2,1,0.46772033,Low Risk,​​​​​​​✅ No Immediate Action,233.86017
Female,0,Yes,No,52,No,No phone service,DSL,1,0,1,0,0,0,One year,No,Mailed check,35.45,1958.95,No,0,2,0,0.010710368,Low Risk,​​​​​​​✅ No Immediate Action,5.355184
Female,1,No,No,1,Yes,No,Fiber optic,0,0,1,0,0,1,Month-to-month,Yes,Electronic check,85.0,85.0,Yes,1,2,1,0.91720057,High Risk,​​​​​​​🔥 Call + 20% Discount,458.60028
Male,0,Yes,No,70,Yes,Yes,DSL,1,1,1,1,1,0,One year,No,Bank transfer (automatic),79.4,5528.9,No,0,5,0,0.054788183,Low Risk,​​​​​​​✅ No Immediate Action,27.394093
Male,0,No,No,43,No,No phone service,DSL,1,0,1,0,0,0,One year,Yes,Credit card (automatic),35.2,1463.7,No,0,2,0,0.022575783,Low Risk,​​​​​​​✅ No Immediate Action,11.287891
Male,0,No,No,52,Yes,No,No,0,0,0,0,0,0,Two year,No,Mailed check,19.65,1025.05,No,0,0,0,0.03883785,Low Risk,​​​​​​​✅ No Immediate Action,19.418924
Female,0,No,No,12,No,No phone service,DSL,1,0,1,1,0,1,Two year,No,Mailed check,49.85,552.1,No,0,4,0,0.019091148,Low Risk,​​​​​​​✅ No Immediate Action,9.545574
Female,0,Yes,Yes,56,Yes,Yes,DSL,1,1,0,0,0,1,One year,No,Bank transfer (automatic),68.75,3815.4,No,0,3,0,0.0142064495,Low Risk,​​​​​​​✅ No Immediate Action,7.1032248
Male,0,No,Yes,0,Yes,Yes,DSL,1,1,0,1,0,0,Two year,Yes,Bank transfer (automatic),61.9,1397.475,No,0,3,0,0.010895809,Low Risk,​​​​​​​✅ No Immediate Action,5.4479046
Male,0,No,No,42,Yes,Yes,Fiber optic,0,0,1,0,0,0,Month-to-month,No,Electronic check,79.9,3313.4,No,0,1,0,0.25274304,Low Risk,​​​​​​​✅ No Immediate Action,126.37152
Male,1,Yes,No,22,Yes,No,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Bank transfer (automatic),89.75,1938.9,No,0,2,0,0.41544384,Low Risk,​​​​​​​✅ No Immediate Action,207.72192
Male,0,Yes,Yes,51,No,No phone service,DSL,1,1,1,0,1,1,One year,No,Electronic check,59.3,3014.65,Yes,1,5,1,0.6346433,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,317.32166
Male,0,No,No,27,Yes,No,No,0,0,0,0,0,0,Month-to-month,Yes,Credit card (automatic),19.4,460.25,No,0,0,0,0.02630858,Low Risk,​​​​​​​✅ No Immediate Action,13.154289
Male,1,Yes,No,51,Yes,Yes,Fiber optic,1,0,1,0,0,1,One year,Yes,Bank transfer (automatic),93.65,4839.15,No,0,3,0,0.17816922,Low Risk,​​​​​​​✅ No Immediate Action,89.08461
Male,0,No,Yes,4,Yes,No,DSL,1,0,0,0,0,0,Month-to-month,Yes,Electronic check,49.4,184.4,Yes,1,1,1,0.73871005,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,369.355
Male,0,No,No,1,Yes,No,No,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,19.9,19.9,No,0,0,0,0.8248676,High Risk,​​​​​​​🔥 Call + 20% Discount,412.4338
Male,0,No,No,35,Yes,No,DSL,0,0,0,0,1,0,Month-to-month,No,Mailed check,55.0,2010.55,Yes,1,1,1,0.16392078,Low Risk,​​​​​​​✅ No Immediate Action,81.96039
Male,1,Yes,Yes,71,Yes,Yes,DSL,0,1,1,1,0,1,One year,Yes,Bank transfer (automatic),72.9,5139.65,No,0,4,0,0.06597297,Low Risk,​​​​​​​✅ No Immediate Action,32.986485
Female,0,No,No,1,Yes,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,69.2,69.2,Yes,1,0,1,0.9752024,High Risk,​​​​​​​🔥 Call + 20% Discount,487.6012
Female,0,Yes,Yes,69,Yes,Yes,No,0,0,0,0,0,0,Two year,Yes,Bank transfer (automatic),25.6,1673.4,No,0,0,0,0.0040733633,Low Risk,​​​​​​​✅ No Immediate Action,2.0366817
Male,0,Yes,Yes,14,Yes,No,No,0,0,0,0,0,0,One year,No,Mailed check,19.75,309.35,No,0,0,0,0.036915693,Low Risk,​​​​​​​✅ No Immediate Action,18.457848
Male,0,Yes,No,57,Yes,No,DSL,1,0,0,1,0,0,Month-to-month,No,Electronic check,55.7,3171.6,No,0,2,0,0.059934013,Low Risk,​​​​​​​✅ No Immediate Action,29.967007
Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,1,1,1,1,1,1,Two year,No,Credit card (automatic),117.5,8670.1,No,0,6,0,0.010656507,Low Risk,​​​​​​​✅ No Immediate Action,5.3282533
Male,0,No,No,48,Yes,No,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),19.85,916.0,No,0,0,0,0.008423143,Low Risk,​​​​​​​✅ No Immediate Action,4.2115717
Female,0,Yes,Yes,4,Yes,No,Fiber optic,0,0,0,0,1,0,Month-to-month,Yes,Mailed check,78.9,299.75,No,0,1,0,0.6953118,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,347.65588
Male,0,Yes,Yes,31,Yes,No,No,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,20.65,702.05,No,0,0,0,0.103983775,Low Risk,​​​​​​​✅ No Immediate Action,51.991886
Male,0,No,No,38,Yes,No,DSL,0,0,1,1,0,1,One year,Yes,Mailed check,62.3,2354.8,Yes,1,3,1,0.43496862,Low Risk,​​​​​​​✅ No Immediate Action,217.48431
Male,1,Yes,No,37,Yes,Yes,Fiber optic,0,0,0,0,1,1,Month-to-month,Yes,Electronic check,92.5,3473.4,Yes,1,2,1,0.7417463,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,370.87314
Female,0,No,No,1,Yes,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,19.65,19.65,No,0,0,0,0.55850464,Low Risk,​​​​​​​✅ No Immediate Action,279.25232
Male,1,No,No,57,Yes,Yes,DSL,0,1,1,0,1,1,Two year,Yes,Bank transfer (automatic),79.75,4438.2,No,0,4,0,0.044445015,Low Risk,​​​​​​​✅ No Immediate Action,22.222507
Female,1,Yes,No,62,Yes,No,DSL,1,0,1,1,1,1,Two year,Yes,Credit card (automatic),79.95,4819.75,No,0,5,0,0.04100317,Low Risk,​​​​​​​✅ No Immediate Action,20.501585
Male,0,Yes,No,3,No,No phone service,DSL,0,0,0,1,0,0,Month-to-month,Yes,Electronic check,29.9,92.25,No,0,1,0,0.5069639,Low Risk,​​​​​​​✅ No Immediate Action,253.48195
Female,0,No,Yes,72,Yes,No,No,0,0,0,0,0,0,Two year,Yes,Mailed check,19.75,1567.0,No,0,0,0,0.002595602,Low Risk,​​​​​​​✅ No Immediate Action,1.297801
Male,0,No,Yes,29,No,No phone service,DSL,1,1,1,1,0,0,Month-to-month,Yes,Mailed check,45.0,1242.45,No,0,4,0,0.07612293,Low Risk,​​​​​​​✅ No Immediate Action,38.061466
Male,0,Yes,Yes,13,Yes,No,DSL,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),44.8,559.2,No,0,0,0,0.11495678,Low Risk,​​​​​​​✅ No Immediate Action,57.47839
Male,0,No,Yes,3,Yes,No,Fiber optic,0,0,0,0,0,0,Month-to-month,No,Electronic check,69.65,220.1,Yes,1,0,1,0.64736164,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,323.68082
Female,0,No,No,11,Yes,No,DSL,0,1,0,0,0,0,Month-to-month,No,Electronic check,51.1,531.15,No,0,1,0,0.030603155,Low Risk,​​​​​​​✅ No Immediate Action,15.301578
Female,0,No,Yes,21,No,No phone service,DSL,1,1,1,1,1,0,Two year,No,Mailed check,53.15,1183.2,No,0,5,0,0.009523934,Low Risk,​​​​​​​✅ No Immediate Action,4.7619667
Female,0,No,No,19,Yes,Yes,No,0,0,0,0,0,0,Month-to-month,No,Bank transfer (automatic),24.7,465.85,No,0,0,0,0.055981677,Low Risk,​​​​​​​✅ No Immediate Action,27.990839
Male,0,No,No,61,Yes,Yes,Fiber optic,1,0,1,1,1,1,Two year,Yes,Credit card (automatic),111.6,6876.05,Yes,1,5,1,0.5319863,Low Risk,​​​​​​​✅ No Immediate Action,265.99313
Female,0,No,No,11,Yes,No,DSL,1,0,0,0,0,0,Month-to-month,No,Credit card (automatic),48.55,501.0,Yes,1,1,1,0.14388943,Low Risk,​​​​​​​✅ No Immediate Action,71.94472
Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,0,1,1,1,1,1,Month-to-month,Yes,Electronic check,109.95,3782.4,No,0,5,0,0.21328826,Low Risk,​​​​​​​✅ No Immediate Action,106.644135
Male,0,No,Yes,25,Yes,No,No,0,0,0,0,0,0,Month-to-month,No,Mailed check,20.8,460.2,No,0,0,0,0.030454297,Low Risk,​​​​​​​✅ No Immediate Action,15.227148
Female,0,No,No,1,Yes,No,No,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,20.2,20.2,Yes,1,0,1,0.80476564,High Risk,​​​​​​​🔥 Call + 20% Discount,402.3828
Female,0,No,No,67,Yes,Yes,No,0,0,0,0,0,0,Two year,Yes,Bank transfer (automatic),25.6,1790.35,No,0,0,0,0.0035408745,Low Risk,​​​​​​​✅ No Immediate Action,1.7704372
Male,0,No,No,19,No,No phone service,DSL,0,0,1,0,1,0,Month-to-month,Yes,Electronic check,39.65,733.35,Yes,1,2,1,0.79944694,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,399.72348
Male,0,No,No,56,Yes,Yes,No,0,0,0,0,0,0,One year,No,Electronic check,24.9,1334.0,Yes,1,0,1,0.17642055,Low Risk,​​​​​​​✅ No Immediate Action,88.21027
Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,1,1,1,0,1,1,Two year,Yes,Credit card (automatic),108.4,7767.25,No,0,5,0,0.013521733,Low Risk,​​​​​​​✅ No Immediate Action,6.760866
Male,0,No,No,43,Yes,No,No,0,0,0,0,0,0,Two year,No,Mailed check,19.55,876.15,No,0,0,0,0.011621798,Low Risk,​​​​​​​✅ No Immediate Action,5.8108993
Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,1,1,0,0,0,0,Month-to-month,Yes,Electronic check,85.1,4600.95,No,0,2,0,0.10948091,Low Risk,​​​​​​​✅ No Immediate Action,54.740456
Male,0,Yes,Yes,2,Yes,Yes,DSL,1,0,0,0,0,0,Month-to-month,No,Mailed check,56.7,113.55,Yes,1,1,1,0.29780102,Low Risk,​​​​​​​✅ No Immediate Action,148.90051
Male,0,No,No,27,Yes,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,69.05,1793.25,No,0,0,0,0.33009094,Low Risk,​​​​​​​✅ No Immediate Action,165.04547
Female,0,No,No,13,Yes,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Mailed check,70.15,886.7,No,0,0,0,0.40437192,Low Risk,​​​​​​​✅ No Immediate Action,202.18596
Female,0,No,No,70,Yes,Yes,Fiber optic,1,1,1,0,1,1,Two year,Yes,Mailed check,111.15,7737.55,No,0,5,0,0.05401046,Low Risk,​​​​​​​✅ No Immediate Action,27.00523
Female,0,Yes,No,14,Yes,No,Fiber optic,1,1,0,1,1,1,One year,No,Mailed check,105.95,1348.9,Yes,1,5,1,0.74214596,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,371.07297
Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,0,0,0,1,0,1,One year,Yes,Bank transfer (automatic),89.35,1686.85,No,0,2,0,0.08817684,Low Risk,​​​​​​​✅ No Immediate Action,44.08842
Female,0,No,No,20,Yes,Yes,Fiber optic,1,0,0,0,1,0,Month-to-month,Yes,Bank transfer (automatic),89.1,1879.25,No,0,2,0,0.26562676,Low Risk,​​​​​​​✅ No Immediate Action,132.81339
Male,0,Yes,Yes,43,Yes,Yes,Fiber optic,1,0,1,1,0,0,One year,Yes,Credit card (automatic),91.25,4013.8,No,0,3,0,0.051506348,Low Risk,​​​​​​​✅ No Immediate Action,25.753174
Male,0,Yes,Yes,5,Yes,No,Fiber optic,1,0,1,0,0,1,Month-to-month,Yes,Mailed check,90.35,434.5,No,0,3,0,0.77485955,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,387.42978
Female,1,Yes,No,70,Yes,Yes,Fiber optic,0,1,0,1,1,1,One year,Yes,Bank transfer (automatic),105.55,7195.35,No,0,4,0,0.12158429,Low Risk,​​​​​​​✅ No Immediate Action,60.792145
Female,0,Yes,No,40,Yes,No,No,0,0,0,0,0,0,Two year,No,Mailed check,19.1,780.1,No,0,0,0,0.002318876,Low Risk,​​​​​​​✅ No Immediate Action,1.159438
Male,0,Yes,Yes,6,Yes,No,No,0,0,0,0,0,0,Two year,Yes,Credit card (automatic),20.4,107.6,No,0,0,0,0.037464973,Low Risk,​​​​​​​✅ No Immediate Action,18.732487
Male,0,No,No,39,Yes,No,Fiber optic,1,0,1,0,1,1,Two year,Yes,Electronic check,100.45,3801.7,No,0,4,0,0.13661352,Low Risk,​​​​​​​✅ No Immediate Action,68.30676
Male,1,Yes,No,4,Yes,Yes,Fiber optic,0,0,0,0,0,0,Month-to-month,No,Electronic check,74.95,308.7,Yes,1,0,1,0.7363788,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,368.1894
Male,0,No,No,15,No,No phone service,DSL,0,0,0,1,0,0,Month-to-month,Yes,Electronic check,29.7,438.25,Yes,1,1,1,0.765375,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,382.6875
Male,0,Yes,No,1,No,No phone service,DSL,0,0,1,0,1,1,Month-to-month,Yes,Electronic check,50.35,50.35,Yes,1,3,1,0.9441131,High Risk,​​​​​​​🔥 Call + 20% Discount,472.05655
Female,1,No,No,45,Yes,No,Fiber optic,1,1,0,1,0,0,Month-to-month,Yes,Bank transfer (automatic),85.7,3778.1,No,0,3,0,0.05247418,Low Risk,​​​​​​​✅ No Immediate Action,26.23709
Female,0,Yes,No,64,No,No phone service,DSL,1,0,1,1,0,1,Two year,No,Electronic check,47.85,3147.5,Yes,1,4,1,0.26984543,Low Risk,​​​​​​​✅ No Immediate Action,134.92271
Female,1,Yes,No,57,Yes,Yes,Fiber optic,0,1,1,0,0,1,Month-to-month,No,Credit card (automatic),94.0,5438.95,No,0,3,0,0.11123006,Low Risk,​​​​​​​✅ No Immediate Action,55.61503
Male,0,Yes,Yes,72,Yes,Yes,DSL,1,1,1,1,0,0,Two year,No,Bank transfer (automatic),69.85,5102.35,No,0,4,0,0.0047652368,Low Risk,​​​​​​​✅ No Immediate Action,2.3826184
Male,0,No,No,1,Yes,No,Fiber optic,0,0,0,0,0,0,Month-to-month,Yes,Electronic check,70.3,70.3,Yes,1,0,1,0.9159769,High Risk,​​​​​​​🔥 Call + 20% Discount,457.98843
Male,0,Yes,No,72,Yes,Yes,No,0,0,0,0,0,0,Two year,No,Credit card (automatic),25.85,1872.2,No,0,0,0,0.0021394803,Low Risk,​​​​​​​✅ No Immediate Action,1.0697402
Female,0,No,No,3,Yes,No,DSL,1,1,0,1,0,1,Two year,No,Mailed check,71.1,213.35,No,0,4,0,0.014417074,Low Risk,​​​​​​​✅ No Immediate Action,7.2085366
Male,1,No,No,55,Yes,Yes,Fiber optic,1,0,0,0,1,1,Month-to-month,Yes,Electronic check,98.8,5617.75,Yes,1,3,1,0.77837205,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,389.18604
Female,0,Yes,No,59,Yes,Yes,Fiber optic,0,0,1,1,1,0,Month-to-month,No,Electronic check,93.35,5386.5,No,0,3,0,0.107689045,Low Risk,​​​​​​​✅ No Immediate Action,53.844524
Female,0,No,No,18,Yes,Yes,Fiber optic,0,0,0,1,1,1,Month-to-month,Yes,Bank transfer (automatic),99.85,1776.95,Yes,1,3,1,0.7216033,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,360.80164
Male,1,Yes,No,32,Yes,No,Fiber optic,0,0,0,0,0,1,Month-to-month,Yes,Credit card (automatic),80.3,2483.05,Yes,1,1,1,0.73806566,Medium Risk,​​​​​​​⚠️ Targeted SMS Offer,369.03284
Female,0,No,No,4,Yes,No,DSL,1,0,0,0,0,0,Month-to-month,Yes,Bank transfer (automatic),50.55,235.65,No,0,1,0,0.13923551,Low Risk,​​​​​​​✅ No Immediate Action,69.61775
